id_despesa,id_projeto,cd_identificador_rubrica,ds_despesa,tx_justificativa,vl_unitario,nr_quantidade,vl_despesa,fl_fonte_recurso,id_receita,ds_unidade_medida,fl_origem_material,fl_ressarcimento,ds_tipo_ressarcimento,fl_tipo_pessoa_servico,dt_calculo_imposto
6363,3177,339030,"Copos biodegradáveis (caixa)",,340.00,1.00,340.00,A,,u,,,,,
6364,3177,339030,Canetas,,5.00,200.00,1000.00,A,,u,,,,,
6365,3177,339030,"Blocos de papel",,4.25,200.00,850.00,A,,u,,,,,
6366,3177,339030,"Crachás participantes",,1.00,200.00,200.00,A,,u,,,,,
6367,3177,339030,"Camisetas comissão organizadora",,27.00,10.00,270.00,A,,u,,,,,
6368,3177,339030,Pilhas,,15.00,4.00,60.00,A,,u,,,,,
6369,3177,339030,"Papel sulfite (pacote)",,20.00,1.00,20.00,A,,u,,,,,
6444,3181,339020,,"realizar levantamentos e de campo e laboratório no âmbito do projetorealização de levantamentos de campo e laboratório no âmbito do projetoredação de laudos técnicos no âmbito do projeto",19500.00,1.00,19500.00,T,,,,,,,
6445,3181,339020,,"realizar levantamentos e de campo e laboratório no âmbito do projetorealização de levantamentos de campo e laboratório no âmbito do projetoredação de laudos técnicos no âmbito do projeto",18700.00,1.00,18700.00,T,,,,,,,
6446,3181,339020,,"realizar levantamentos e de campo e laboratório no âmbito do projetorealização de levantamentos de campo e laboratório no âmbito do projetoredação de laudos técnicos no âmbito do projeto",19200.00,1.00,19200.00,T,,,,,,,
6447,3181,339018,,"realizar levantamentos e de campo e laboratório no âmbito do projetorealização de levantamentos de campo e laboratório no âmbito do projetoredação de laudos técnicos no âmbito do projeto",4200.00,1.00,4200.00,T,,,,,,,
6448,3181,339014,,"visita técnica a superintendência do porto em porto alegre e empresa manfra",200.00,15.00,3000.00,T,649,,,,,,
6449,3181,449052,"equipamentos de informática","aquisição de material e equipamento de informática",6000.00,1.00,6000.00,T,649,,N,,,,
6450,3181,339030,"material de expediente",,5793.75,1.00,5793.75,T,649,u,,,,,
6489,3205,339030,"Coffee Break",,91.05,1.00,91.05,A,,u,,,,,
6490,3205,339030,"Confecção do material",,50.80,1.00,50.80,A,,u,,,,,
6491,3205,339030,"Caixa LAON",,28.15,1.00,28.15,A,,u,,,,,
6773,3237,339030,"Pastas Zip",,1.67,150.00,250.50,A,,u,,,,,
6781,3237,339033,,"Reembolso Palestrante Pedro",100.00,1.00,100.00,A,,,,,,,
6782,3237,339033,,"Reembolso palestrante Pedro",100.00,1.00,100.00,A,,,,,,,
6783,3237,339033,,"Reembolso Palestrante Everton",40.00,1.00,40.00,A,,,,,,,
6784,3237,339033,,"Reembolso Palestrante Everton",40.00,1.00,40.00,A,,,,,,,
6785,3237,339033,,"Reembolso palestrante André",130.00,1.00,130.00,A,,,,,,,
6786,3237,339033,,"Reembolso palestrante André",130.00,1.00,130.00,A,,,,,,,
6789,3237,339039,"Gráfica (Brindes)","Brindes para participantes",929.00,1.00,929.00,I,,,,,,J,2018-12-18
7176,3359,339033,,"Passagens para palestrantes do evento.",5000.00,10.00,50000.00,A,,,,,,,
7177,3359,339039,Hospedagem,"Hospedagem para os Palestrantes.",25000.00,1.00,25000.00,A,,,,,,J,2018-11-05
7178,3359,339039,"Locação de Estandes","Locação e montagem de dos estandes do evento.",44000.00,1.00,44000.00,A,,,,,,J,2019-02-19
7179,3359,339039,"Limpeza, Manutenção, Segurança e Eletricistas","Limpeza, Manutenção, Segurança e Eletricistas para preparação do evento e durante o evento.",30000.00,1.00,30000.00,A,,,,,,J,2019-02-19
7180,3359,339039,"Coquetéis e CoffeBreak","Coquetéis, alimentação e CoffeBreak durante todo o evento.",25000.00,1.00,25000.00,A,,,,,,J,2018-11-05
7356,3466,339014,,"O projeto prevê deslocamentos para reuniões técnicas e formativas, por isso a necessidade de diárias para a participação nos encontros.",225.00,200.00,45000.00,T,752,,,,,,
7357,3466,339014,,"O projeto prevê deslocamentos para reuniões técnicas e formativas, por isso a necessidade de diárias para a participação em  reuniões na SEDUC-POA e/ou outros locais da capital.",225.00,30.00,6750.00,T,752,,,,,,
7358,3466,339014,,"O projeto prevê deslocamentos para reuniões técnicas e formativas, por isso a necessidade de diárias para a participação nos encontros MEC/SEB.",225.00,30.00,6750.00,T,752,,,,,,
7359,3466,339014,,"O projeto prevê deslocamentos para reuniões técnicas e formativas, por isso a necessidade de diárias para a participação nos encontros.",225.00,10.00,2250.00,T,752,,,,,,
7360,3466,339014,,"O projeto prevê deslocamentos para reuniões técnicas e formativas, por isso a necessidade de diárias para a participação nos encontros.",225.00,30.00,6750.00,T,752,,,,,,
7361,3466,339020,,"Apoiar administrativamente ao coordenador do projeto- Auxiliar no planejamento das ações de formação- Contribuir na organização e seleção de materiais- Colaborar na construção de um banco de dados das informações dos municípios participantes do PNAICAtividades a serem desenvolvidas/Mês:- Participação em reuniões de planejamento- Auxiliar no preenchimento de dados no sistema- Dar o suporte logistico nos encontros de formação",10000.00,1.00,10000.00,T,,,,,,,
7362,3466,339033,,"O projeto prevê deslocamentos para reuniões técnicas e formativas, por isso a necessidade de passagens para a participação nos encontros.",1500.00,4.00,6000.00,T,752,,,,,,
7363,3466,339033,,"O projeto prevê deslocamentos para reuniões técnicas e formativas, por isso a necessidade de passagens  para a participação da equipe nos encontros.",1500.00,10.00,15000.00,T,752,,,,,,
7364,3466,339033,,"O projeto prevê deslocamentos para reuniões técnicas e formativas, por isso a necessidade de passagens  para a participação da equipe nos encontros.",1500.00,4.00,6000.00,T,752,,,,,,
7365,3466,339033,,"O projeto prevê deslocamentos para reuniões técnicas e formativas, por isso a necessidade de diárias para a participação da equipe nos encontros.",100.00,100.00,10000.00,T,752,,,,,,
7366,3466,339036,"Contratação de equipe técnica pedagógica.","O projeto tem um volume muito grande de trabalho, atenderá aproximadamente 57 municípios, cerca de 300 formadores que acarretará na formação de 6000 professores.Os dados de todas essas ações precisam ser registradas e documentadas por isso a importância de se ter um equipe para o apoio do projeto.",30000.00,1.00,30000.00,T,752,,,,,F,2019-01-25
7367,3466,339039,"Serviços editorias","Publicação de materiais  e artigos acadêmicos para formação de docente, serviços editorias.",15000.00,1.00,15000.00,T,752,,,,,J,2019-01-25
7368,3466,339030,"Gêneros Alimentícios",,20.00,1000.00,20000.00,T,752,kg,,,,,
7369,3466,339030,"Tonner para Impressora",,250.00,6.00,1500.00,T,752,u,,,,,
7370,3466,339030,"Pacotes de papel A4",,15.00,10.00,150.00,T,752,u,,,,,
7371,3466,339030,"Livro de Literatura Infantil",,25.00,82.00,2050.00,T,752,u,,,,,
7372,3466,339030,"Bloco autoadesivo101x152 pautado amarelo c/ 100 fls stick",,13.00,10.00,130.00,T,752,u,,,,,
7373,3466,339030,"Suporte stick note c/ bloco autoadesivo",,25.00,4.00,100.00,T,752,u,,,,,
7374,3466,339030,"Caneta Hidrográfica 20 cores",,50.00,8.00,400.00,T,752,u,,,,,
7375,3466,339030,"Cola Bastão",,9.00,5.00,45.00,T,752,u,,,,,
7376,3466,339030,"Garrafa Térmica Inox",,90.00,3.00,270.00,T,752,u,,,,,
7377,3466,339030,"Cabo de HDMI",,40.00,2.00,80.00,T,752,u,,,,,
7378,3466,339030,"Grampeador de mesa médio",,35.00,3.00,105.00,T,752,u,,,,,
7379,3466,339030,"Pen Drive",,70.00,6.00,420.00,T,752,u,,,,,
7380,3466,339039,"Serviço de Apoio ao Ensino","Ressarcimento Faurg;",9937.50,1.00,9937.50,T,752,,,,,J,2019-01-25
7381,3466,339039,"Servicos de produção audiovisual","Contratação de serviços de produção audiovisual,vídeos e vídeo- aulas",4062.50,1.00,4062.50,T,752,,,,,J,2019-01-25
7385,3478,339030,"Materiais diversos",,100.00,800.00,80000.00,A,,u,,,,,
7386,3478,449052,"Equipamentos e Material Permanente","Aquisição de material permanente para conseguir realizar as saídas, como por exemplo: motores elétricos, bombas, carregadores de bateria, multímetros, freezers, refrigeradores, cafeteira, microondas, rádios de comunicação, sistemas de navegação, telefones.",100.00,800.00,80000.00,A,,,N,,,,
7387,3478,339036,"Contratação de Serviços de pessoa física","Contratação de pessoa física para realizar manutenções periódicas nos equipamentos das embarcações",40000.00,1.00,40000.00,A,,,,,,F,2019-03-07
7388,3478,339039,"Contratação de pessoa jurídica","Contratação de pessoa física para realizar despachos em portos, liberação de documentos junto aos órgãos reguladores de atividades marítimas entre outros",30000.00,1.00,30000.00,A,,,,,,J,2019-03-07
7389,3478,339039,"Contratação de pessoa jurídica","Contratação de uma empresa para complementar o quadro de tripulação da FURG. Afim de conseguir atender toda a demanda de pesquisas.",380000.00,1.00,380000.00,A,,,,,,J,2019-03-07
7390,3478,339039,"Contratação de pessoa jurídica","Contratação de empresa para realizar pequenas manutenções nas embarcações",206000.00,1.00,206000.00,A,,,,,,J,2019-03-07
7394,3549,339030,"Copos descartáveis 180 ml embalagem 100 unidades.",,15.00,10.00,150.00,I,,u,,,,,
7395,3549,339030,"Copos de isopor 180 ml embalagem 20 unidades.",,3.90,45.00,175.50,I,,u,,,,,
7396,3549,339030,"Papel Branco A4 75g/m2. Pacotes com 500 folhas.",,15.00,10.00,150.00,I,,u,,,,,
7397,3549,339030,"Bobina de papel pardo para empacotamento 60 CM X 200M",,70.04,1.00,70.04,I,,u,,,,,
7398,3549,339030,"Água mineral sem gás embalagens de 20 litros",,32.00,5.00,160.00,I,,l,,,,,
7399,3549,339030,"Marcador para quadro de branco sortido",,30.00,10.00,300.00,I,,u,,,,,
7400,3549,339030,"Pincel atômico azul; verde; vermelho e preto Embalagens com 5",,22.03,2.00,44.06,I,,u,,,,,
7401,3549,339030,"Toner para impressora laser preto",,850.00,2.00,1700.00,I,,u,,,,,
7402,3549,339030,"Toner para impressora laser colorida , azul, amarela, magenta - 2 de cada",,850.00,6.00,5100.00,I,,u,,,,,
7403,3549,339030,"Bolachas variadas embalagens diversas preço médio",,5.00,31.00,155.00,I,,u,,,,,
7404,3549,339030,"Sucos variados embalagem de 1 litro",,4.90,45.00,220.50,I,,l,,,,,
7405,3549,339030,"Refrigerantes variados embalagens de 2 litros",,5.40,40.00,216.00,I,,u,,,,,
7406,3549,339030,"Chás variados. Caixas com 10 saches cada",,4.00,10.00,40.00,I,,u,,,,,
7407,3549,339030,"Café solúvel embalagem com 200g",,22.00,2.00,44.00,I,,g,,,,,
7408,3549,339030,"Açúcar refinado embalagem de 1Kg",,2.50,4.00,10.00,I,,kg,,,,,
7409,3549,339030,"Adoçante embalagem de 100ml",,5.00,4.00,20.00,I,,l,,,,,
7410,3549,339039,"Serviço de Apoio ao Ensino - Ressarcimento","Ressarcimento pela administração financeira do Projeto",2846.97,1.00,2846.97,I,,,,,,J,2019-03-07
7411,3549,339033,,"Trazer para o Rio Grande um consultor terapêutico especializado em Comunidades Terapêuticas para abordar o tema.Foram reduzidos os valores em passagens porque os participantes de fora do Município receberam transporte de suas unidades de origem.",15.13,3.00,45.39,I,,,,,,,
7412,3549,339036,"Oficineiro nas área de Psicologia, Biologia e do Direito","Orientar os participantes sobre os temas: aspectos psicológicos da adolescência e CAPS AD, aspectos biológicos da dependência química e direitos e deveres dos usuários de drogas.Foram aumentados os valores em pessoa física pela necessidade de manter por mais tempo a prestação de serviço dos técnicos: consultor terapêutico e psicólogo. Também na mesma rubrica não havíamos previsto a contribuição patronal.",22200.00,1.00,22200.00,I,,,,,,F,2019-03-07
7413,3549,339033,,"Conduzir para Pelotas um consultor terapêutico especializado em Comunidades Terapêuticas para sua residência.Foram reduzidos os valores em passagens porque os participantes de fora do Município receberam transporte de suas unidades de origem.",15.13,2.00,30.26,I,,,,,,,
7414,3549,339030,"Caneta esferográfica Azul, Caixas com 50 unidades",,30.91,1.00,30.91,I,,u,,,,,
7415,3549,339030,"Cartucho de tinta para impressora jato de tinta deskjet preto (670)",,50.00,2.00,100.00,I,,u,,,,,
7416,3549,339030,"Cartucho de tinta para impressora jato de tinta deskjet  ciano (670)",,50.00,2.00,100.00,I,,u,,,,,
7417,3549,339030,"Cartucho de tinta para impressora jato de tinta deskjet  Magenta (670)",,50.00,2.00,100.00,I,,u,,,,,
7418,3549,339030,"Cartucho de tinta para impressora jato de tinta deskjet Amarelo (670)",,50.00,2.00,100.00,I,,u,,,,,
7419,3549,339030,"Caneta esferográfica Vermelha, Caixas com 50 unidades",,30.91,1.00,30.91,I,,u,,,,,
7420,3549,339036,"Consultoria nas áreas Terapêutica e avaliação","Ressarcir um consultor terapêutico especializado em Comunidades Terapêuticas para abordar os temas: espiritualidade na CT; co-dependência; história do movimento das CTs; modelos de CTs; código de ética; prevenção da recaída; reinserção social; o operador da CT; profissionais tradicionais e não tradicionais no campo da dependência química; pressão de grupo e projeto de vida.Foram aumentados os valores em pessoa física pela necessidade de manter por mais tempo a prestação de serviço dos técnicos: consultor terapêutico e psicólogo. Também na mesma rubrica não havíamos previsto a contribuição patronal.",16000.00,1.00,16000.00,I,,,,,,F,2019-03-07
7421,3549,339014,,"Auxilio para estada aos Operadores de CTs das diversas cidades do Rio Grande do Sul no município do Rio Grande (RS) com  ½ diária para cada participante de fora do Município.Foram reduzidos os valores em diárias porque o número de participantes de fora do Município que necessitava do benefício foi menor do que o esperado.",100.00,68.00,6800.00,I,,,,,,,
7449,3646,339033,,Palestrante.,300.00,1.00,300.00,T,760,,,,,,
7450,3646,339033,,Palestrante.,300.00,1.00,300.00,T,760,,,,,,
7451,3646,339033,,Palestrante.,1700.00,1.00,1700.00,T,760,,,,,,
7452,3646,339033,,Palestrante.,1700.00,1.00,1700.00,T,760,,,,,,
7453,3646,339033,,Palestrante.,350.00,1.00,350.00,T,760,,,,,,
7454,3646,339033,,Palestrante.,350.00,1.00,350.00,T,760,,,,,,
7455,3646,339033,,Palestrante.,360.00,2.00,720.00,T,760,,,,,,
7456,3646,339033,,Palestrante.,360.00,2.00,720.00,T,760,,,,,,
7457,3646,339033,,Palestrante.,700.00,1.00,700.00,T,760,,,,,,
7458,3646,339033,,Palestrante.,700.00,1.00,700.00,T,760,,,,,,
7459,3646,339033,,Palestrante.,700.00,1.00,700.00,T,760,,,,,,
7460,3646,339033,,Palestrante.,700.00,1.00,700.00,T,760,,,,,,
7461,3646,339014,,"Palestrantes e membros externos do comitê científico.",150.00,48.00,7200.00,T,760,,,,,,
7462,3646,339014,,"Auxílio para pagar a hospedagem de alunos que apresentarem trabalho no evento. ( Previsão de  30 comunicações orais e pôsteres)",150.00,30.00,4500.00,A,,,,,,,
7463,3646,339039,"Coffee Break","Pagamento de quatro coffees para 80 pessoas.",2500.00,1.00,2500.00,A,,,,,,J,2019-01-18
7464,3646,339039,Translado,"Aluguel de ônibus para translado de participantes de Porto Alegre para Rio Grande e de Rio Grande para Porto Alegre.",4660.00,1.00,4660.00,A,,,,,,J,2019-01-18
7490,3674,339030,"Pinça histologica ponta fina 12cm",,34.75,8.00,278.00,A,,u,,,,,
7491,3674,339030,"Tesoura vannas",,275.00,4.00,1100.00,A,,u,,,,,
7492,3674,339039,"Fornecimento de refeições","Contratação de serviço de fornecimento de alimentação para os participantes do evento.",2450.00,1.00,2450.00,A,,,,,,J,2019-03-14
8227,4517,339014,,"Hospedagem palestrantes.",150.00,4.00,600.00,I,,,,,,,
8228,4517,339030,"Sinal Extra de de Internet (teleconferência)",,100.00,2.00,200.00,I,,u,,,,,
8229,4517,339030,"Etiquetas Térmicas",,1.00,150.00,150.00,I,,u,,,,,
8231,4517,449052,"Ribom Impressora Térmica","Temos a impressora, mas não temos o ribom.",200.00,1.00,200.00,I,,,N,,,,
8790,4660,339039,"Impressão gráfica dos baralhos","Pagamento de serviço gráfico para impressão dos baralhos do jogo ""Super Trunfo do Taim""",525.00,1.00,525.00,T,889,,,,,J,2019-04-10
9117,4763,339030,"Material meteorológico",,8500.00,1.00,8500.00,T,930,u,,,,,
9118,4763,339030,"Gás e outros materiais engarrafados",,5000.00,1.00,5000.00,T,930,m3,,,,,
9119,4763,339030,"Material de processamento de dados",,6500.00,1.00,6500.00,T,930,u,,,,,
9120,4763,339030,"Sobressalentes Maquinas e Motores navios e Embarcações",,12000.00,1.00,12000.00,T,930,u,,,,,
9121,4763,339030,"Material de proteção e segurança",,5000.00,1.00,5000.00,T,930,u,,,,,
9122,4763,339030,"Material de caça e pesca",,45000.00,1.00,45000.00,T,930,u,,,,,
9123,4763,339030,"Material de acondicionamento e embalagem",,2500.00,1.00,2500.00,T,930,u,,,,,
9124,4763,339030,"Material elétrico e eletrônico",,40000.00,1.00,40000.00,T,930,u,,,,,
9125,4763,339030,"Material laboratorial",,10000.00,1.00,10000.00,T,930,u,,,,,
9126,4763,339030,"Combustíveis e lubrificantes automotivos",,10000.00,1.00,10000.00,T,930,l,,,,,
9127,4763,339030,"Material de expediente",,7000.00,1.00,7000.00,T,930,u,,,,,
9128,4763,339030,"Material de limpeza e produtos de higienização",,2000.00,1.00,2000.00,T,930,u,,,,,
9129,4763,339030,"Material de manobra e patrulhamento",,5500.00,1.00,5500.00,T,930,u,,,,,
9130,4763,339030,Ferramentas,,11000.00,1.00,11000.00,T,930,u,,,,,
9131,4763,339030,"Material químico",,10000.00,1.00,10000.00,T,930,u,,,,,
9132,4763,339030,"Outros materiais de consumo",,10000.00,1.00,10000.00,T,930,u,,,,,
9133,4763,449052,"Equipamentos, Peças e Acessórios Marítimos","Os materiais e peças são para as manutenções e reparos dos equipamentos do projeto",32000.00,1.00,32000.00,T,930,,N,,,,
9134,4763,449052,"Equipamentos de processamento de dados","Os equipamentos são para serem utilizados na coletas e processamentos dos dados oceanográficos.",12000.00,1.00,12000.00,T,930,,N,,,,
9135,4763,449052,"Aparelhos e utensilios domésticos","Os aparelhos são para utilização no laboratório de pesquisa do projeto no Museu Oceanográfico",6000.00,1.00,6000.00,T,930,,N,,,,
9136,4763,339036,"Serviço de apoio administrativo, técnico e operacional","O pagamento de pessoa física será para apoio nas manutenções e análises de dados coletados durante o período do projeto",65000.00,1.00,65000.00,T,930,,,,,F,2018-11-01
